# Version 1.00
#
power[dBm],re:Trc1_S11[U],im:Trc1_S11[U],Trc2_S12[dB],Trc3_S21[dB],Trc4_S11[dB],Trc5_b2d1/a1d1sam[dB],Trc6_S12[dB],Trc7_S22[dB],
-3.153883732291158E+001,6.461105970470199E-002,-3.447716281179366E-005,-7.924011699975289E+001,-1.155542142317332E+001,-2.379386148162461E+001,-2.291878313490406E+000,-7.924011699975289E+001,-2.847876030856234E+001,
-3.151929653150953E+001,6.602835176875613E-002,-1.656890805082081E-004,-7.556938794987310E+001,-2.324067174864251E+001,-2.360536352615078E+001,-2.382734568030447E+000,-7.556938794987310E+001,-3.008703677830123E+001,
-3.149975574010747E+001,6.475530847975344E-002,2.899658148701316E-003,-7.612124996428423E+001,-2.476672531350288E+001,-2.376579301168350E+001,-2.456873985759435E+000,-7.612124996428423E+001,-2.560655858858040E+001,
-3.148021494870542E+001,6.627713193316723E-002,1.820155289003285E-003,-6.722775576325992E+001,-2.332732382994292E+001,-2.356945163221953E+001,-2.206519163001888E+000,-6.722775576325992E+001,-3.644131756720726E+001,
-3.146067415730337E+001,6.367092408612822E-002,-1.775362549935192E-003,-6.707596420095547E+001,-2.973452168967340E+001,-2.391780167856214E+001,-2.482088795360925E+000,-6.707596420095547E+001,-2.892228391640849E+001,
-3.144113336590132E+001,6.598724477225731E-002,2.505701680154371E-004,-7.228051903755495E+001,-1.722674934907581E+001,-2.361073747435004E+001,-2.336179195470519E+000,-7.228051903755495E+001,-2.589005960292921E+001,
-3.142159257449927E+001,6.516774774248044E-002,1.000255737508403E-003,-7.527855751949953E+001,-1.294918910079666E+001,-2.371832273380593E+001,-2.347983899714524E+000,-7.527855751949953E+001,-2.871406675127340E+001,
-3.140205178309721E+001,6.469922447374082E-002,3.525970499933342E-003,-7.116128838428965E+001,-2.116983292915800E+001,-2.376913898959134E+001,-2.419462053649221E+000,-7.116128838428965E+001,-2.557775763080468E+001,
-3.138251099169516E+001,6.432703637307313E-002,1.165469321168486E-003,-6.779193248417114E+001,-1.061755718970757E+001,-2.383070376245556E+001,-2.487601789452616E+000,-6.779193248417114E+001,-3.202414804115228E+001,
-3.136297020029311E+001,6.658559886821566E-002,1.156871535195577E-004,-7.247913940541956E+001,-1.340816256080227E+001,-2.353238068776670E+001,-2.274579286536867E+000,-7.247913940541956E+001,-2.826946289645108E+001,
-3.134342940889106E+001,6.529920313783279E-002,2.509790176952473E-003,-6.474633794278810E+001,-1.753413751216485E+001,-2.369543141396084E+001,-2.469212171811417E+000,-6.474633794278810E+001,-3.309047324598627E+001,
-3.132388861748901E+001,6.417722214062406E-002,2.243181180678422E-003,-6.587142022342803E+001,-2.354378132078291E+001,-2.384707913303923E+001,-2.184224759017950E+000,-6.587142022342803E+001,-3.093225729806011E+001,
-3.130434782608696E+001,6.613227199392213E-002,-5.905523361234043E-005,-6.818201780640918E+001,-1.212537165592808E+001,-2.359172767129427E+001,-2.175593680472642E+000,-6.818201780640918E+001,-2.953357865011249E+001,
-3.128480703468490E+001,6.536370513269263E-002,-9.676034917353220E-005,-6.485378019711671E+001,-1.699656089685494E+001,-2.369325723997451E+001,-2.435570421493320E+000,-6.485378019711671E+001,-2.681318983158115E+001,
-3.126526624328285E+001,6.402734709101915E-002,-7.973981642882767E-004,-7.159775238126213E+001,-1.380030119428157E+001,-2.387201629682296E+001,-2.290450205906942E+000,-7.159775238126213E+001,-2.698167630040584E+001,
-3.124572545188080E+001,6.388575570805477E-002,1.119480508629284E-003,-9.180579652255638E+001,-7.965893754656596E+000,-2.389058592562171E+001,-2.278893323305461E+000,-9.180579652255638E+001,-2.853164159420825E+001,
-3.122618466047875E+001,6.391193432887846E-002,-4.311577864804390E-004,-7.285501794458834E+001,-1.067279654320294E+001,-2.388816311825610E+001,-2.350587531374035E+000,-7.285501794458834E+001,-2.697297497373359E+001,
-3.120664386907670E+001,6.432875207317089E-002,1.121578420514624E-003,-6.900344888553781E+001,-1.107014756033708E+001,-2.383057748974794E+001,-2.281645297020138E+000,-6.900344888553781E+001,-2.784401423165261E+001,
-3.118710307767465E+001,6.407420785698825E-002,2.169301050980617E-003,-7.298923253298487E+001,-9.525144324930048E+000,-2.386135990622574E+001,-2.392216458193092E+000,-7.298923253298487E+001,-3.049766744706468E+001,
-3.116756228627260E+001,6.435178854560880E-002,1.512629142377268E-003,-7.610905240528945E+001,-8.166533256046876E+000,-2.382638868534487E+001,-2.454044994640293E+000,-7.610905240528945E+001,-2.521271884993174E+001,
-3.114802149487054E+001,6.547436477466537E-002,2.345999594680023E-003,-6.992178710481791E+001,-1.745235477808687E+001,-2.367300202654758E+001,-2.237528139828208E+000,-6.992178710481791E+001,-2.715902330630367E+001,
-3.112848070346849E+001,6.451295548979887E-002,1.291866106285198E-003,-6.977356067618574E+001,-2.723391552994801E+001,-2.380532007322877E+001,-2.302560922464051E+000,-6.977356067618574E+001,-3.044791720800737E+001,
-3.110893991206644E+001,6.449336896694455E-002,-1.335512634555449E-005,-7.111907886957276E+001,-1.828060736614610E+001,-2.380969853474129E+001,-2.252110026952663E+000,-7.111907886957276E+001,-3.022382440694539E+001,
-3.108939912066439E+001,6.568330208417542E-002,6.231403609301741E-004,-7.027338888944804E+001,-7.990141224422890E+000,-2.365050957790233E+001,-2.394485992231441E+000,-7.027338888944804E+001,-2.614404122911714E+001,
-3.106985832926234E+001,6.446592443558580E-002,2.410563963191047E-003,-7.139811008589155E+001,-1.696443486007954E+001,-2.380732753396996E+001,-2.179384452708697E+000,-7.139811008589155E+001,-2.885182128078783E+001,
-3.105031753786028E+001,6.482775595688628E-002,1.900199652832816E-003,-6.489515508381913E+001,-1.401767508068895E+001,-2.376105052540429E+001,-2.488104016423216E+000,-6.489515508381913E+001,-3.362571800897356E+001,
-3.103077674645823E+001,6.472670410904394E-002,9.517684156356702E-004,-7.044780040386313E+001,-9.271643798742224E+000,-2.377739120540908E+001,-2.338228677797620E+000,-7.044780040386313E+001,-2.514413511288163E+001,
-3.101123595505618E+001,6.438388773185302E-002,-5.998483843576229E-004,-6.939263966458479E+001,-9.106414837773521E+000,-2.382407909281459E+001,-2.400060821203561E+000,-6.939263966458479E+001,-2.912720023969582E+001,
-3.099169516365413E+001,6.577562724729649E-002,1.776978341167035E-003,-8.000449497070218E+001,-1.086822299191235E+001,-2.363553148741605E+001,-2.234864056168226E+000,-8.000449497070218E+001,-2.425440214608588E+001,
-3.097215437225208E+001,6.235873440406812E-002,4.724062149546107E-004,-8.544676263208061E+001,-1.748999116613713E+001,-2.410180491686720E+001,-2.340649476698064E+000,-8.544676263208061E+001,-2.643279050029652E+001,
-3.095261358085003E+001,6.349990425167885E-002,4.118658187910049E-004,-6.940930990539142E+001,-1.128342097582044E+001,-2.394435589033096E+001,-2.527945847979951E+000,-6.940930990539142E+001,-2.970442086900917E+001,
-3.093307278944797E+001,6.545830120286268E-002,-2.708726552080247E-005,-6.667609954450910E+001,-2.585756807875144E+001,-2.368070465325714E+001,-2.133416415984947E+000,-6.667609954450910E+001,-2.728480633127503E+001,
-3.091353199804592E+001,6.491742161799155E-002,5.789053959442914E-004,-7.820548560988384E+001,-9.001008894877495E+000,-2.375242940493828E+001,-2.610136107191292E+000,-7.820548560988384E+001,-2.703336535339590E+001,
-3.089399120664387E+001,6.492023163237272E-002,2.179376654714588E-003,-7.308461608840126E+001,-1.248757648378439E+001,-2.374750726211156E+001,-2.341110406711888E+000,-7.308461608840126E+001,-2.723328407293052E+001,
-3.087445041524182E+001,6.585425086806289E-002,2.544319802683951E-003,-6.484083333434886E+001,-1.397727978373103E+001,-2.362184579651722E+001,-2.434773287081031E+000,-6.484083333434886E+001,-2.943654247875434E+001,
-3.085490962383977E+001,6.558166810196736E-002,5.343296253968092E-004,-7.342466565747854E+001,-1.300029221290394E+001,-2.366406253469397E+001,-2.164465485696363E+000,-7.342466565747854E+001,-2.608461478896115E+001,
-3.083536883243772E+001,6.480680309732312E-002,1.600886981751992E-003,-8.012797272549484E+001,-1.567888368710360E+001,-2.376493872785737E+001,-2.413200806098470E+000,-8.012797272549484E+001,-2.513500179201641E+001,
-3.081582804103566E+001,6.504518857066341E-002,6.401882277699304E-004,-6.925541858325249E+001,-1.423581456454743E+001,-2.373527578191089E+001,-2.418514162446197E+000,-6.925541858325249E+001,-2.889203356399048E+001,
-3.079628724963361E+001,6.379640250066013E-002,-8.436346946765708E-006,-6.625321648165541E+001,-2.217208622162944E+001,-2.390407613588932E+001,-2.235005635792459E+000,-6.625321648165541E+001,-2.594197738230196E+001,
-3.077674645823156E+001,6.626439963505051E-002,1.177924540992994E-003,-8.340523951063986E+001,-2.054781095595959E+001,-2.357302253522528E+001,-2.362558187830564E+000,-8.340523951063986E+001,-3.386101518283513E+001,
-3.075720566682951E+001,6.523266495013932E-002,1.167454779509148E-003,-6.877811395262035E+001,-8.490930514847626E+000,-2.370930677770549E+001,-2.190081733226971E+000,-6.877811395262035E+001,-2.913979630514284E+001,
-3.073766487542746E+001,6.344279221243564E-002,1.837299400558815E-003,-7.466049755510156E+001,-7.572852049837803E+000,-2.394871342028784E+001,-2.412577327420820E+000,-7.466049755510156E+001,-2.569687735441818E+001,
-3.071812408402541E+001,6.352425377675781E-002,1.844870692538279E-003,-6.928980057447328E+001,-1.263288832836417E+001,-2.393754710156509E+001,-2.460150664691489E+000,-6.928980057447328E+001,-2.718302712508537E+001,
-3.069858329262335E+001,6.568351098978381E-002,-5.565297740494455E-004,-7.068975772582982E+001,-2.067097088453657E+001,-2.365056104838930E+001,-2.429819788423616E+000,-7.068975772582982E+001,-2.884642848375543E+001,
-3.067904250122130E+001,6.716330800837199E-002,1.986459963607655E-003,-6.805784108081114E+001,-1.550356671424037E+001,-2.345356100112329E+001,-2.378272606803152E+000,-6.805784108081114E+001,-2.814207405553396E+001,
-3.065950170981925E+001,6.671656665151264E-002,2.228375014227169E-004,-6.724627553836041E+001,-1.196279064131119E+001,-2.351527777692586E+001,-2.302603560095934E+000,-6.724627553836041E+001,-2.804900439130357E+001,
-3.063996091841720E+001,6.686699103356344E-002,3.487791984501038E-004,-7.599390273269414E+001,-8.831335382222243E+000,-2.349564622992811E+001,-2.669879471148480E+000,-7.599390273269414E+001,-2.754885376338389E+001,
-3.062042012701514E+001,6.676303785037795E-002,2.031459183917429E-003,-6.839859114759707E+001,-1.485449044681922E+001,-2.350525911909420E+001,-2.246433506020457E+000,-6.839859114759707E+001,-2.857214094404244E+001,
-3.060087933561309E+001,6.684518659336457E-002,9.918670354444657E-004,-8.179538088287133E+001,-1.331401128237035E+001,-2.349764110185321E+001,-2.338977472505068E+000,-8.179538088287133E+001,-2.843873553057695E+001,
-3.058133854421104E+001,6.544357175647933E-002,1.300699807266912E-003,-6.846615074461195E+001,-7.911797774661379E+000,-2.368094490276282E+001,-2.388820162489689E+000,-6.846615074461195E+001,-3.083085663692112E+001,
-3.056179775280899E+001,6.645809397239665E-002,1.933285008533623E-003,-7.628120380078892E+001,-2.460229789497051E+001,-2.354536872991723E+001,-2.338016571537160E+000,-7.628120380078892E+001,-2.436803784271000E+001,
-3.054225696140694E+001,6.511377106745882E-002,6.117046841547740E-004,-6.949637066141618E+001,-2.420760049729061E+001,-2.372615976629773E+001,-2.300766046965371E+000,-6.949637066141618E+001,-2.517279127361263E+001,
-3.052271617000488E+001,6.403434693075479E-002,1.679693191977752E-003,-6.723188985450612E+001,-1.265270559334845E+001,-2.386875307582274E+001,-2.203181444197435E+000,-6.723188985450612E+001,-2.746305243541077E+001,
-3.050317537860283E+001,6.729139053829095E-002,3.802414971017048E-004,-7.429838668559872E+001,-8.532473695223070E+000,-2.344067127476160E+001,-2.228747683857523E+000,-7.429838668559872E+001,-2.504270189936767E+001,
-3.048363458720078E+001,6.681538658378820E-002,1.791992340608927E-003,-7.071478863621032E+001,-1.018780929860095E+001,-2.349934746587129E+001,-2.101275633330126E+000,-7.071478863621032E+001,-2.514469451856126E+001,
-3.046409379579873E+001,6.390406956190553E-002,1.467283230645315E-003,-7.235069921552294E+001,-1.684867093614466E+001,-2.388714070793838E+001,-2.284294938454877E+000,-7.235069921552294E+001,-2.973950649397022E+001,
-3.044455300439668E+001,6.577442092057191E-002,5.368997480344466E-005,-7.324217306472551E+001,-8.533603554690386E+000,-2.363885644154933E+001,-2.333506664110240E+000,-7.324217306472551E+001,-2.827452108720682E+001,
-3.042501221299463E+001,6.480080168893680E-002,2.838385811480310E-004,-7.443742005223969E+001,-1.373149400688616E+001,-2.376830910116942E+001,-2.276455129499353E+000,-7.443742005223969E+001,-3.082438601036780E+001,
-3.040547142159257E+001,6.440004502407232E-002,1.931355153317769E-003,-6.875718014178959E+001,-8.905020044338265E+000,-2.381837229959632E+001,-2.142164246206324E+000,-6.875718014178959E+001,-2.796727808470524E+001,
-3.038593063019052E+001,6.403373241749925E-002,7.904770971004130E-004,-7.645616709088465E+001,-1.603351699318293E+001,-2.387116188524228E+001,-2.363171246044569E+000,-7.645616709088465E+001,-2.553944368938541E+001,
-3.036638983878847E+001,6.542706084006562E-002,7.617789298174756E-004,-7.285266086649510E+001,-1.261619123571415E+001,-2.368426307351680E+001,-2.309646197395722E+000,-7.285266086649510E+001,-3.125088472634847E+001,
-3.034684904738642E+001,6.446674680312819E-002,1.787839377972106E-003,-7.438900758556227E+001,-1.924061746347162E+001,-2.380994600668128E+001,-2.387903137137865E+000,-7.438900758556227E+001,-2.794870172994533E+001,
-3.032730825598437E+001,6.392509038852386E-002,1.670557872334779E-003,-7.095908266425889E+001,-1.755746695990234E+001,-2.388360804100408E+001,-2.149264453956744E+000,-7.095908266425889E+001,-2.710289519911704E+001,
-3.030776746458232E+001,6.335531474705866E-002,2.353957518694202E-003,-6.930892133241953E+001,-3.552616999391768E+001,-2.395834771556635E+001,-2.354234242941809E+000,-6.930892133241953E+001,-2.866018492713678E+001,
-3.028822667318026E+001,6.424902575705624E-002,1.891725745980117E-003,-7.740322910127738E+001,-9.387817374650695E+000,-2.383890567644231E+001,-2.356229360408379E+000,-7.740322910127738E+001,-2.850621220339582E+001,
-3.026868588177821E+001,6.471799772630955E-002,-6.095812053719731E-005,-7.042381470143306E+001,-1.223642565505632E+001,-2.377949469862429E+001,-2.255226971707849E+000,-7.042381470143306E+001,-2.790275855799030E+001,
-3.024914509037616E+001,6.532500555864290E-002,2.286163035283194E-003,-6.819461681259618E+001,-1.102790374983411E+001,-2.369309502749794E+001,-2.215042001778256E+000,-6.819461681259618E+001,-2.618065510310105E+001,
-3.022960429897411E+001,6.531373105777920E-002,8.340664973401058E-004,-7.388926717006633E+001,-1.285861293747489E+001,-2.369920195161349E+001,-2.526675398770403E+000,-7.388926717006633E+001,-2.726663496942710E+001,
-3.021006350757206E+001,6.427047538618629E-002,3.317814299747041E-004,-7.421295374943205E+001,-8.038083199483374E+000,-2.383965402142244E+001,-2.359398306389840E+000,-7.421295374943205E+001,-2.650708355874851E+001,
-3.019052271617001E+001,6.449622481940912E-002,1.447457008392284E-003,-7.664067561501085E+001,-1.470418027325499E+001,-2.380712726310992E+001,-2.455081337735194E+000,-7.664067561501085E+001,-2.721965825350112E+001,
-3.017098192476795E+001,6.459999197337391E-002,1.439126777417913E-003,-6.631928156649323E+001,-2.047016731239573E+001,-2.379319590554045E+001,-2.320460731996835E+000,-6.631928156649323E+001,-2.811864568199155E+001,
-3.015144113336590E+001,6.484104077187070E-002,9.696589645325781E-004,-7.113654134666210E+001,-9.197600395146143E+000,-2.376202933493022E+001,-2.328492141246037E+000,-7.113654134666210E+001,-2.608893946855106E+001,
-3.013190034196385E+001,6.541021631290406E-002,1.663289759409370E-003,-7.113456880237722E+001,-2.138897631385987E+001,-2.368428099438946E+001,-2.360178253645950E+000,-7.113456880237722E+001,-2.697656010291986E+001,
-3.011235955056180E+001,6.558392122247073E-002,1.425328453592131E-003,-7.537775973151118E+001,-9.510499825660451E+000,-2.366200164395524E+001,-2.348973403480228E+000,-7.537775973151118E+001,-2.732280656070104E+001,
-3.009281875915975E+001,6.403084297823257E-002,6.560775212802048E-004,-7.289766181415187E+001,-1.138996403107409E+001,-2.387175968638928E+001,-2.293547837376686E+000,-7.289766181415187E+001,-2.662841322175268E+001,
-3.007327796775769E+001,6.515788193285674E-002,1.539812630695527E-003,-7.016778245226021E+001,-1.528261398820204E+001,-2.371823609371806E+001,-2.394890794113290E+000,-7.016778245226021E+001,-3.063583517454480E+001,
-3.005373717635564E+001,6.301630405541063E-002,-5.309915009488637E-004,-6.821770251420084E+001,-1.252945158164387E+001,-2.401063309511618E+001,-2.338642913457785E+000,-6.821770251420084E+001,-2.711468427620583E+001,
-3.003419638495359E+001,6.444045138327123E-002,8.524345240331606E-004,-7.682347372949452E+001,-1.063930257576990E+001,-2.381606863228861E+001,-2.401701534818780E+000,-7.682347372949452E+001,-4.530198445103986E+001,
-3.001465559355154E+001,6.410050864834480E-002,2.330691704998710E-003,-7.296376404674557E+001,-1.459272194649029E+001,-2.385703270260637E+001,-2.359454966006879E+000,-7.296376404674557E+001,-2.680194144635417E+001,
-2.999511480214949E+001,6.601680643710109E-002,1.498263582725058E-003,-7.024767551403598E+001,-1.270437679958561E+001,-2.360467341913080E+001,-2.297790676851756E+000,-7.024767551403598E+001,-2.648267611134214E+001,
